section,hscode,description,parent,level,datetime_extracted
Section Xvii,8705.90.42,"Modified vehicles of heading 87.02, more thanthree years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.43,"Modified vehicles of heading 87.03, not morethan three years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.44,"Modified vehicles of heading 87.03, more thanthree years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.45,"Modified vehicles of heading 87.04, not morethan three years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.46,"Modified vehicles of heading 87.04, more thanthree years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.47,"Other, not more than seven years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.48,"Other, more than seven years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.51,"Modified vehicles of heading 87.02, not morethan three years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.52,"Modified vehicles of heading 87.02, more thanthree years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.53,"Modified vehicles of heading 87.03, not morethan three years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.54,"Modified vehicles of heading 87.03, more thanthree years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.55,"Modified vehicles of heading 87.04, not morethan three years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.56,"Modified vehicles of heading 87.04, more thanthree years old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.91,"g.v.w. not exceeding 4 tonnes, not more thanseven years old (except Aerial PlatformTrucks)",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.92,"g.v.w. not exceeding 4 tonnes, more than sevenyears old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.93,"g.v.w. exceeding 4 tonnes, not more than sevenyears old (except Aerial Platform Trucks)",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8705.90.94,"g.v.w. exceeding 4 tonnes, more than sevenyears old",870590,8,2025-11-14 21:49:39.532190
Section Xvii,8706.00.10,"New chassis fitted with engines for motorvehicles of heading 87.02, for the transport oftwenty eight or more passengers including the",870600,8,2025-11-14 21:49:39.532190
Section Xvii,8706.00.20,"New chassis fitted with engines for other motorvehicles of heading 87.02",870600,8,2025-11-14 21:49:39.532190
Section Xvii,8706.00.30,"New chassis fitted with engines for motorvehicles of heading 8704.21, 8704.22, 8704.23,8704.31 and 8704.32 with a g.v.w. of 3,000 kg or",870600,8,2025-11-14 21:49:39.532190
Section Xvii,8706.00.40,"Other new chassis fitted with engines for othermotor vehicles",870600,8,2025-11-14 21:49:39.532190
Section Xvii,8706.00.50,Used chassis fitted with engines,870600,8,2025-11-14 21:49:39.532190
Section Xvii,8707.10,For the vehicles of heading 87.03 :,8707,6,2025-11-14 21:49:39.532190
Section Xvii,8707.10.10,"Used vehicle  bodies fully equipped with fittingsand accessories",870710,8,2025-11-14 21:49:39.532190
Section Xvii,8707.10.20,"Other vehicle bodies fully equipped with fittingsand accessories",870710,8,2025-11-14 21:49:39.532190
Section Xvii,8707.10.30,"Used vehicle bodies fully equipped with fittingsand accessories excluding seats and upholstery",870710,8,2025-11-14 21:49:39.532190
Section Xvii,8707.10.40,"Other vehicle bodies fully equipped with fittingsand accessories excluding seats and upholstery",870710,8,2025-11-14 21:49:39.532190
Section Xvii,8707.10.50,"Rough coated ,bare body frame with /withoutdoors, bonnet and boot lid",870710,8,2025-11-14 21:49:39.532190
Section Xvii,8707.10.60,"Used bare body frame with /without doors,bonnet and boot lid",870710,8,2025-11-14 21:49:39.532190
Section Xvii,8707.10.90,Other,870710,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90,Other :,8707,6,2025-11-14 21:49:39.532190
Section Xvii,8707.90.10,"Bodies and cabs incorporating attachments leftover in the process of separating same from themain vehicle by cutting, but not meritingclassification elsewhere by virtue of those left",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.20,"Other, for the motor vehicles of heading 87.02,for the transport of 25 or more persons includingthe driver",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.30,"Other, for the vehicles of sub-heading 8701.20and the vehicles of heading 87.04, of a G.V.W.exceeding 3,000kg",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.41,"Used bodies fully equipped with fittings andaccessories",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.42,"Other vehicle bodies fully equipped with fittingsand accessories",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.43,"Used vehicle bodies fully equipped with fittingsand accessories excluding seats and upholstery",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.44,"Other vehicle bodies fully equipped with fittingsand accessories excluding seats and upholstery",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.48,"Rough coated ,bare body frame with /withoutdoors, bonnet and boot lid",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.49,"Used bare body frame with /without doors,bonnet and boot lid",870790,8,2025-11-14 21:49:39.532190
Section Xvii,8707.90.90,Other,870790,8,2025-11-14 21:49:39.532190
Section Xvii,8708.10,Bumpers and parts thereof,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.21,Safety seat belts,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.22,"Front windscreens (windshields), rear windowsand other windowsspecified in Subheading Note 1 to this Chapter",8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.29,Other :,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.29.10,"""Cut-portions"" of bodies and cabs",870829,8,2025-11-14 21:49:39.532190
Section Xvii,8708.29.90,Other,870829,8,2025-11-14 21:49:39.532190
Section Xvii,8708.30,Brakes and servo-brakes; parts thereof,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.40,Gear boxes and parts thereof,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.50,"Drive-axles with differential, whether or notprovided with other transmission components,and non-driving axles; parts thereof",8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.70,Road wheels and parts and accessories thereof :,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.70.10,"Rims fitted with tyres, showing signs of wear",870870,8,2025-11-14 21:49:39.532190
Section Xvii,8708.70.20,"Other, rims fitted with tyres",870870,8,2025-11-14 21:49:39.532190
Section Xvii,8708.70.90,Other,870870,8,2025-11-14 21:49:39.532190
Section Xvii,8708.80,"Suspension systems and parts thereof (includingshock-absorbers)",8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.91,Radiators and parts thereof :,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.91.10,Radiators,870891,8,2025-11-14 21:49:39.532190
Section Xvii,8708.91.20,Radiator cores,870891,8,2025-11-14 21:49:39.532190
Section Xvii,8708.91.90,Other,870891,8,2025-11-14 21:49:39.532190
Section Xvii,8708.92,"Silencers (mufflers) and exhaust pipes; partsthereof",8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.93,Clutches and parts thereof,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.94,"Steering wheels, steering columns and steeringboxes; parts thereof",8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.95,Safety airbags with inflater system; parts thereof,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.99,Other :,8708,6,2025-11-14 21:49:39.532190
Section Xvii,8708.99.10,"New chassis not fitted with engines, but with orwithout fittings for motor vehicles of heading87.02 and 87.04 with a g.v.w. of 3,000 kg or",870899,8,2025-11-14 21:49:39.532190
Section Xvii,8708.99.20,"Other new chassis not fitted with engines, butwith or without fittings",870899,8,2025-11-14 21:49:39.532190
Section Xvii,8708.99.30,"Other used chassis not fitted with engines, butwith or without fittings",870899,8,2025-11-14 21:49:39.532190
Section Xvii,8708.99.40,"""Cut-portions"" of motor vehicles",870899,8,2025-11-14 21:49:39.532190
Section Xvii,8708.99.90,Other,870899,8,2025-11-14 21:49:39.532190
Section Xvii,8709.11,Electrical,8709,6,2025-11-14 21:49:39.532190
Section Xvii,8709.19,Other,8709,6,2025-11-14 21:49:39.532190
Section Xvii,8709.90,Parts,8709,6,2025-11-14 21:49:39.532190
Section Xvii,8710.00,"Tanks and other armoured fightingvehicles, motorised, whether or not fittedwith weapons, and parts of such vehicles.",8710,6,2025-11-14 21:49:39.532190
Section Xvii,8711.10,"With internal combustion piston engine of acylinder capacity not exceeding 50 cc :",8711,6,2025-11-14 21:49:39.532190
Section Xvii,8711.10.10,Not more than three years old,871110,8,2025-11-14 21:49:39.532190
Section Xvii,8711.10.20,More than three years old,871110,8,2025-11-14 21:49:39.532190
Section Xvii,8711.20,"With internal combustion piston engine of acylinder capacity exceeding 50 cc but notexceeding 250 cc :",8711,6,2025-11-14 21:49:39.532190
Section Xvii,8711.20.10,"Exceeding 50 cc but not exceeding 200 cc, notmore than three years old",871120,8,2025-11-14 21:49:39.532190
Section Xvii,8711.20.20,"Exceeding 50 cc but not exceeding 200 cc, morethan three years old",871120,8,2025-11-14 21:49:39.532190
Section Xvii,8711.20.30,"Other, not more than three years old",871120,8,2025-11-14 21:49:39.532190
Section Xvii,8711.20.40,"Other, more than three years old",871120,8,2025-11-14 21:49:39.532190
Section Xvii,8711.30,"With internal combustion piston engine of acylinder capacity  exceeding 250 cc but notexceeding 500 cc :",8711,6,2025-11-14 21:49:39.532190
Section Xvii,8711.30.10,"Exceeding 250 cc but not exceeding 350 cc, notmore than three years old",871130,8,2025-11-14 21:49:39.532190
Section Xvii,8711.30.20,"Exceeding 250 cc but not exceeding 350 cc,more than three years old",871130,8,2025-11-14 21:49:39.532190
Section Xvii,8711.30.30,"Exceeding 350 cc but not exceeding 450 cc,  notmore than three years old",871130,8,2025-11-14 21:49:39.532190
Section Xvii,8711.30.40,"Exceeding 350 cc but not exceeding 450 cc ,more than three years old",871130,8,2025-11-14 21:49:39.532190
Section Xvii,8711.30.50,"Other, not more than three years old",871130,8,2025-11-14 21:49:39.532190
Section Xvii,8711.30.60,"Other,  more than three years old",871130,8,2025-11-14 21:49:39.532190
Section Xvii,8711.40,"With internal combustion piston engine of acylinder capacity  exceeding 500 cc but notexceeding 800 cc :",8711,6,2025-11-14 21:49:39.532190
Section Xvii,8711.40.10,Not more than three years old,871140,8,2025-11-14 21:49:39.532190
Section Xvii,8711.40.20,More than three years old,871140,8,2025-11-14 21:49:39.532190
Section Xvii,8711.50,"With internal combustion piston engine of acylinder capacity exceeding 800 cc  :",8711,6,2025-11-14 21:49:39.532190
Section Xvii,8711.50.10,"Exceeding 800 cc  but not exceedig  1000 cc, notmore than three years old",871150,8,2025-11-14 21:49:39.532190
Section Xvii,8711.50.20,"Exceeding 800 cc  but not exceedig  1000 cc ,more than three years old",871150,8,2025-11-14 21:49:39.532190
Section Xvii,8711.50.30,"Other, not more than three years old",871150,8,2025-11-14 21:49:39.532190
Section Xvii,8711.50.40,"Other, more than three years old",871150,8,2025-11-14 21:49:39.532190
Section Xvii,8711.60,With electric motor for propulsion :,8711,6,2025-11-14 21:49:39.532190
Section Xvii,8711.60.10,Not more than three years old,871160,8,2025-11-14 21:49:39.532190
Section Xvii,8711.60.20,More than three years old,871160,8,2025-11-14 21:49:39.532190
Section Xvii,8711.90,Other,8711,6,2025-11-14 21:49:39.532190
Section Xvii,8712.00,"Bicycles and other cycles (includingdelivery tricycles), not motorised.",8712,6,2025-11-14 21:49:39.532190
Section Xvii,8712.00.10,Delivery tricycles,871200,8,2025-11-14 21:49:39.532190
Section Xvii,8712.00.20,Used bicycle,871200,8,2025-11-14 21:49:39.532190
Section Xvii,8712.00.90,Other,871200,8,2025-11-14 21:49:39.532190
Section Xvii,8713.10,Not mechanically propelled,8713,6,2025-11-14 21:49:39.532190
Section Xvii,8713.90,Other,8713,6,2025-11-14 21:49:39.532190
Section Xvii,8714.10,Of motorcycles (including mopeds) :,8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.10.10,"Frames, with or without frount folk",871410,8,2025-11-14 21:49:39.532190
Section Xvii,8714.10.90,Other,871410,8,2025-11-14 21:49:39.532190
Section Xvii,8714.20.00,Of carriages for disabled persons,871420,8,2025-11-14 21:49:39.532190
Section Xvii,8714.91,"Frames and forks, and parts thereof :",8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.91.10,Bicycle frames,871491,8,2025-11-14 21:49:39.532190
Section Xvii,8714.91.20,Front forks,871491,8,2025-11-14 21:49:39.532190
Section Xvii,8714.91.90,Other,871491,8,2025-11-14 21:49:39.532190
Section Xvii,8714.92,Wheel rims and spokes :,8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.92.10,Wheel rims,871492,8,2025-11-14 21:49:39.532190
Section Xvii,8714.92.90,Other,871492,8,2025-11-14 21:49:39.532190
Section Xvii,8714.93,"Hubs, other than coaster braking hubs and hubbrakes, and free-wheel sprocket-wheels",8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.94,"Brakes, including coaster braking hubs and hubbrakes, and parts thereof",8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.95,Saddles,8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.96,"Pedals and crank-gear, and parts thereof",8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.99,Other :,8714,6,2025-11-14 21:49:39.532190
Section Xvii,8714.99.10,Mudguards,871499,8,2025-11-14 21:49:39.532190
Section Xvii,8714.99.20,Chain stays,871499,8,2025-11-14 21:49:39.532190
Section Xvii,8714.99.30,Seat stays,871499,8,2025-11-14 21:49:39.532190
Section Xvii,8714.99.91,"Bicycle rims or wheels, fitted with new tyres,with or without tubes",871499,8,2025-11-14 21:49:39.532190
Section Xvii,8714.99.92,"Bicycle rims or wheels, fitted with tyres showingsigns of wear, with or without tubes",871499,8,2025-11-14 21:49:39.532190
Section Xvii,8714.99.99,Other,871499,8,2025-11-14 21:49:39.532190
Section Xvii,8715.00,Baby carriages and parts thereof.,8715,6,2025-11-14 21:49:39.532190
Section Xvii,8716.10,"Trailers and semi-trailers of the caravan type, forhousing or camping :",8716,6,2025-11-14 21:49:39.532190
Section Xvii,8716.10.10,Not more than five years old,871610,8,2025-11-14 21:49:39.532190
Section Xvii,8716.10.20,More than five years old,871610,8,2025-11-14 21:49:39.532190
Section Xvii,8716.20,"Self-loading or self-unloading trailers and semi-trailers for agricultural purposes :",8716,6,2025-11-14 21:49:39.532190
Section Xvii,8716.20.10,Not more than five years old,871620,8,2025-11-14 21:49:39.532190
Section Xvii,8716.20.20,More than five years old,871620,8,2025-11-14 21:49:39.532190
Section Xvii,8716.31,Tanker trailers and tanker semi-trailers :,8716,6,2025-11-14 21:49:39.532190
Section Xvii,8716.31.10,Not more than five years old,871631,8,2025-11-14 21:49:39.532190
Section Xvii,8716.31.20,More than five years old,871631,8,2025-11-14 21:49:39.532190
Section Xvii,8716.39,Other :,8716,6,2025-11-14 21:49:39.532190
Section Xvii,8716.39.10,Not more than three years old,871639,8,2025-11-14 21:49:39.532190
Section Xvii,8716.39.20,More than three years old,871639,8,2025-11-14 21:49:39.532190
Section Xvii,8716.40,Other trailers and semi-trailers :,8716,6,2025-11-14 21:49:39.532190
Section Xvii,8716.40.10,Not more than five years old,871640,8,2025-11-14 21:49:39.532190
Section Xvii,8716.40.20,More than five years old,871640,8,2025-11-14 21:49:39.532190
Section Xvii,8716.80,Other vehicles :,8716,6,2025-11-14 21:49:39.532190
Section Xvii,8716.80.20,Wheelbarrows,871680,8,2025-11-14 21:49:39.532190
Section Xvii,8716.80.30,Other not more than five years old,871680,8,2025-11-14 21:49:39.532190
Section Xvii,8716.80.40,Other more than five years old,871680,8,2025-11-14 21:49:39.532190
Section Xvii,8716.90,Parts :,8716,6,2025-11-14 21:49:39.532190
Section Xvii,8716.90.10,For wheelbarrows,871690,8,2025-11-14 21:49:39.532190
Section Xvii,8716.90.90,Others,871690,8,2025-11-14 21:49:39.532190
Section Xvii,88.02,"Other aircraft, except unmanned aircraft ofheading 88.06(for example, helicopters,aeroplanes); spacecraft (including satellites)and suborbital and spacecraft launchvehicles.",88,4,2025-11-14 21:49:39.532190
Section Xvii,88.05,"Aircraft launching gear; deck-arrestor orsimilar gear; ground flying trainers; parts ofthe foregoing articles.",88,4,2025-11-14 21:49:39.532190
Section Xvii,88.06,Unmanned aircraft.,88,4,2025-11-14 21:49:39.532190
Section Xvii,88.07,"Parts of goods of heading 88.01, 88.02 or88.06.",88,4,2025-11-14 21:49:39.532190
Section Xvii,8801.00,"Balloons and dirigibles; gliders, hang glidersand other non-powered aircraft.",8801,6,2025-11-14 21:49:39.532190
Section Xvii,8802.11,"Of an unladen weight not exceeding 2,000 kg",8802,6,2025-11-14 21:49:39.532190
Section Xvii,8802.12,"Of an unladen weight exceeding 2,000 kg",8802,6,2025-11-14 21:49:39.532190
Section Xvii,8802.20,"Aeroplanes and other aircraft, of an unladen weightnot exceeding 2,000 kg",8802,6,2025-11-14 21:49:39.532190
Section Xvii,8802.30,"Aeroplanes and other aircraft, of an unladen weightexceeding 2,000 kg but not exceeding 15,000 kg",8802,6,2025-11-14 21:49:39.532190
Section Xvii,8802.40,"Aeroplanes and other aircraft, of an unladen weightexceeding 15,000 kg",8802,6,2025-11-14 21:49:39.532190
Section Xvii,8802.60,"Spacecraft (including satellites) and suborbital andspacecraft launch vehicles",8802,6,2025-11-14 21:49:39.532190
Section Xvii,8804.00,"Parachutes (including dirigible parachutesand paragliders) and rotochutes; partsthereof and accessories thereto.",8804,6,2025-11-14 21:49:39.532190
Section Xvii,8804.00.11,Paragliders,880400,8,2025-11-14 21:49:39.532190
Section Xvii,8804.00.19,Other,880400,8,2025-11-14 21:49:39.532190
Section Xvii,8804.00.90,Other,880400,8,2025-11-14 21:49:39.532190
Section Xvii,8805.10,"Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof",8805,6,2025-11-14 21:49:39.532190
Section Xvii,8805.21,Air combat simulators and parts thereof,8805,6,2025-11-14 21:49:39.532190
Section Xvii,8805.29,Other,8805,6,2025-11-14 21:49:39.532190
Section Xvii,8806.10,Designed for the carriage of passengers,8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.21,"With maximum take-off weight not more than 250g",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.22,"With maximum take-off weight more than 250 gbut not more than 7 kg",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.23,"With maximum take-off weight more than 7 kg butnot more than 25 kg",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.24,"With maximum take-off weight more than 25 kgbut not more than 150 kg",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.29,Other,8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.91,"With maximum take-off weight not more than 250g",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.92,"With maximum take-off weight more than 250 gbut not more than 7 kg",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.93,"With maximum take-off weight more than 7 kg butnot more than 25 kg",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.94,"With maximum take-off weight more than 25 kgbut not more than 150 kg",8806,6,2025-11-14 21:49:39.532190
Section Xvii,8806.99,Other,8806,6,2025-11-14 21:49:39.532190
Section Xvii,8807.10,Propellers and rotors and parts thereof,8807,6,2025-11-14 21:49:39.532190
Section Xvii,8807.20,Under-carriages and parts thereof,8807,6,2025-11-14 21:49:39.532190
Section Xvii,8807.30,"Other parts of airplanes, helicopters or unmannedaircraft",8807,6,2025-11-14 21:49:39.532190
Section Xvii,8807.90,Other,8807,6,2025-11-14 21:49:39.532190
Section Xvii,89.01,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similarvessels for the transport of persons orgoods.",89,4,2025-11-14 21:49:39.532190
Section Xvii,89.03,"Yachts and other vessels for pleasure orsports; rowing boats and canoes.",89,4,2025-11-14 21:49:39.532190
Section Xvii,89.05,"Light-vessels, fire-floats, dredgers,floating cranes, and other vessels thenavigability of which is subsidiary totheir main function; floating docks;floating or submersible drilling orproduction platforms.",89,4,2025-11-14 21:49:39.532190
Section Xvii,89.06,"Other vessels, including warships andlifeboats other than rowing boats.",89,4,2025-11-14 21:49:39.532190
Section Xvii,89.07,"Other floating structures (for example,rafts, tanks, coffer-dams, landing-stages, buoys and beacons).",89,4,2025-11-14 21:49:39.532190
Section Xvii,8901.10,"Cruise ships, excursion boats and similarvessels principally designed for the transportof persons; ferry-boats of all kinds :",8901,6,2025-11-14 21:49:39.532190
Section Xvii,8901.10.11,not more than two years,890110,8,2025-11-14 21:49:39.532190
Section Xvii,8901.10.19,Other,890110,8,2025-11-14 21:49:39.532190
Section Xvii,8901.10.90,Other,890110,8,2025-11-14 21:49:39.532190
Section Xvii,8901.20,Tankers :,8901,6,2025-11-14 21:49:39.532190
Section Xvii,8901.20.11,not more than two years,890120,8,2025-11-14 21:49:39.532190
Section Xvii,8901.20.19,Other,890120,8,2025-11-14 21:49:39.532190
Section Xvii,8901.20.90,Other,890120,8,2025-11-14 21:49:39.532190
Section Xvii,8901.30,"Refrigerated vessels, other than those ofsubheading 8901.20 :",8901,6,2025-11-14 21:49:39.532190
Section Xvii,8901.30.11,not more than two years,890130,8,2025-11-14 21:49:39.532190
Section Xvii,8901.30.19,Other,890130,8,2025-11-14 21:49:39.532190
Section Xvii,8901.30.90,Other,890130,8,2025-11-14 21:49:39.532190
Section Xvii,8901.90,"Other vessels for the transport of goods andother vessels for the transport of bothpersons and goods :",8901,6,2025-11-14 21:49:39.532190
Section Xvii,8901.90.11,not more than two years,890190,8,2025-11-14 21:49:39.532190
Section Xvii,8901.90.19,Other,890190,8,2025-11-14 21:49:39.532190
Section Xvii,8901.90.90,Other,890190,8,2025-11-14 21:49:39.532190
Section Xvii,8902.00,"Fishing vessels; factory ships and othervessels for processing or preservingfishery products.",8902,6,2025-11-14 21:49:39.532190
Section Xvii,8902.00.11,not more than two years,890200,8,2025-11-14 21:49:39.532190
Section Xvii,8902.00.19,Other,890200,8,2025-11-14 21:49:39.532190
Section Xvii,8902.00.90,Other,890200,8,2025-11-14 21:49:39.532190
Section Xvii,8903.11,"Fitted or designed to be fitted with a motor,unladen (net) weight (excluding the motor)not exceeding 100 kg :",8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.11.21,not more than two years,890311,8,2025-11-14 21:49:39.532190
Section Xvii,8903.11.29,Other,890311,8,2025-11-14 21:49:39.532190
Section Xvii,8903.11.90,Other,890311,8,2025-11-14 21:49:39.532190
Section Xvii,8903.12,"Not designed for use with a motor andunladen (net) weight not exceeding 100 kg :",8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.12.10,Rowing boats for sports,890312,8,2025-11-14 21:49:39.532190
Section Xvii,8903.12.21,not more than two years,890312,8,2025-11-14 21:49:39.532190
Section Xvii,8903.12.29,Other,890312,8,2025-11-14 21:49:39.532190
Section Xvii,8903.12.90,Other,890312,8,2025-11-14 21:49:39.532190
Section Xvii,8903.19,Other :,8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.19.10,Rowing boats for sports,890319,8,2025-11-14 21:49:39.532190
Section Xvii,8903.19.21,not more than two years,890319,8,2025-11-14 21:49:39.532190
Section Xvii,8903.19.29,Other,890319,8,2025-11-14 21:49:39.532190
Section Xvii,8903.19.90,Other,890319,8,2025-11-14 21:49:39.532190
Section Xvii,8903.21,Of a length not exceeding 7.5 m :,8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.21.11,not more than two years,890321,8,2025-11-14 21:49:39.532190
Section Xvii,8903.21.19,Other,890321,8,2025-11-14 21:49:39.532190
Section Xvii,8903.21.90,Other,890321,8,2025-11-14 21:49:39.532190
Section Xvii,8903.22,"Of a length exceeding 7.5 m but notexceeding 24 m :",8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.22.11,not more than two years,890322,8,2025-11-14 21:49:39.532190
Section Xvii,8903.22.19,Other,890322,8,2025-11-14 21:49:39.532190
Section Xvii,8903.22.90,Other,890322,8,2025-11-14 21:49:39.532190
Section Xvii,8903.23,Of a length exceeding 24 m :,8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.23.11,not more than two years,890323,8,2025-11-14 21:49:39.532190
Section Xvii,8903.23.19,Other,890323,8,2025-11-14 21:49:39.532190
Section Xvii,8903.23.90,Other,890323,8,2025-11-14 21:49:39.532190
Section Xvii,8903.31,Of a length not exceeding 7.5 m :,8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.31.10,Personal water craft – such as water scooters,890331,8,2025-11-14 21:49:39.532190
Section Xvii,8903.31.21,not more than two years,890331,8,2025-11-14 21:49:39.532190
Section Xvii,8903.31.29,Other,890331,8,2025-11-14 21:49:39.532190
Section Xvii,8903.31.90,Other,890331,8,2025-11-14 21:49:39.532190
Section Xvii,8903.32,"Of a length exceeding 7.5 m but notexceeding 24 m :",8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.32.10,Personal water craft  – such as water scooters,890332,8,2025-11-14 21:49:39.532190
Section Xvii,8903.32.21,not more than two years,890332,8,2025-11-14 21:49:39.532190
Section Xvii,8903.32.29,Other,890332,8,2025-11-14 21:49:39.532190
Section Xvii,8903.32.90,Other,890332,8,2025-11-14 21:49:39.532190
Section Xvii,8903.33,Of a length exceeding 24 m :,8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.33.10,Personal water craft  – such as water scooters,890333,8,2025-11-14 21:49:39.532190
Section Xvii,8903.33.21,not more than two years,890333,8,2025-11-14 21:49:39.532190
Section Xvii,8903.33.29,Other,890333,8,2025-11-14 21:49:39.532190
Section Xvii,8903.33.90,Other,890333,8,2025-11-14 21:49:39.532190
Section Xvii,8903.93,Of a length not exceeding 7.5 m :,8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.93.10,Rowing boats for sports,890393,8,2025-11-14 21:49:39.532190
Section Xvii,8903.93.21,not more than two years,890393,8,2025-11-14 21:49:39.532190
Section Xvii,8903.93.29,Other,890393,8,2025-11-14 21:49:39.532190
Section Xvii,8903.93.90,Other,890393,8,2025-11-14 21:49:39.532190
Section Xvii,8903.99,Other :,8903,6,2025-11-14 21:49:39.532190
Section Xvii,8903.99.10,Rowing boats for sports,890399,8,2025-11-14 21:49:39.532190
Section Xvii,8903.99.21,not more than two years,890399,8,2025-11-14 21:49:39.532190
Section Xvii,8903.99.29,Other,890399,8,2025-11-14 21:49:39.532190
Section Xvii,8903.99.90,Other,890399,8,2025-11-14 21:49:39.532190
Section Xvii,8904.00,Tugs and pusher craft.,8904,6,2025-11-14 21:49:39.532190
Section Xvii,8904.00.10,"Not exceeding a Dead Weight Tonnage of 500MT",890400,8,2025-11-14 21:49:39.532190
Section Xvii,8904.00.90,Other,890400,8,2025-11-14 21:49:39.532190
Section Xvii,8905.10,Dredgers,8905,6,2025-11-14 21:49:39.532190
Section Xvii,8905.20,"Floating or submersible drilling or productionplatforms",8905,6,2025-11-14 21:49:39.532190
Section Xvii,8905.90,Other,8905,6,2025-11-14 21:49:39.532190
Section Xvii,8906.10,Warships,8906,6,2025-11-14 21:49:39.532190
Section Xvii,8906.90,Other,8906,6,2025-11-14 21:49:39.532190
Section Xvii,8907.10,Inflatable rafts,8907,6,2025-11-14 21:49:39.532190
Section Xvii,8907.90,Other :,8907,6,2025-11-14 21:49:39.532190
Section Xvii,8907.90.10,"Polymer based buoys and floating pads havingweight not exceeding 1kg designed to beused with fishing nets",890790,8,2025-11-14 21:49:39.532190
Section Xvii,8907.90.90,Other,890790,8,2025-11-14 21:49:39.532190
Section Xvii,8908.00,"Vessels and other floating structures forbreaking up.",8908,6,2025-11-14 21:49:39.532190
